id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,port
265028,60.046511,tcp,-,EST,54,0,25884,0,431.0658449414321508205530876,98,0,431.0658449414321508205530876,0,0,0,1.132953037735849056603773585,0,0,0,14249.555555555555,0,0,0,0,0,0,479.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4117
279053,60.073953,tcp,-,EST,37,0,9503,0,158.1883582723447548057974477,91,0,158.1883582723447548057974477,0,0,0,1.668720916666666666666666667,0,0,0,14100.324324324325,0,0,0,0,0,0,256.8378378378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4124
616597,60.057370,tcp,-,EST,46,0,18881,0,314.3827310453321549045520974,97,0,314.3827310453321549045520974,0,0,0,1.334608222222222222222222222,0,0,0,13173.282608695652,0,0,0,0,0,0,410.45652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4139
364826,60.047747,tcp,-,EST,30,0,8747,0,145.6674136333541373334123593,90,0,145.6674136333541373334123593,0,0,0,2.070611965517241379310344828,0,0,0,11904.3,0,0,0,0,0,0,291.56666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4151
272302,60.052952,tcp,-,EST,46,0,15979,0,266.0818405729663381077419808,95,0,266.0818405729663381077419808,0,0,0,1.334510044444444444444444444,0,0,0,14213.630434782608,0,0,0,0,0,0,347.3695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4159
788343,60.027794,tcp,-,EST,46,0,19926,0,331.9462314407222760843085455,98,0,331.9462314407222760843085455,0,0,0,1.333950977777777777777777778,0,0,0,13506.326086956522,0,0,0,0,0,0,433.17391304347825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4166
449789,60.056681,tcp,-,EST,51,0,23516,0,391.5634298871760828741102093,121,0,391.5634298871760828741102093,0,0,0,1.20113362,0,0,0,14125.176470588236,0,0,0,0,0,0,461.0980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,52603
4987,60.069220,tcp,-,EST,50,0,23074,0,384.1235161701783375911989535,99,0,384.1235161701783375911989535,0,0,0,1.225902448979591836734693878,0,0,0,13429.24,0,0,0,0,0,0,461.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4178
186122,60.080743,tcp,-,EST,48,0,22860,0,380.4879709959645472426997116,121,0,380.4879709959645472426997116,0,0,0,1.278313680851063829787234043,0,0,0,13598.916666666666,0,0,0,0,0,0,476.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,52669
35783,60.034635,tcp,-,EST,46,0,21663,0,360.8417041262930973095780461,97,0,360.8417041262930973095780461,0,0,0,1.334103,0,0,0,14546.41304347826,0,0,0,0,0,0,470.9347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4185
904023,60.337234,tcp,-,EST,48,0,22321,0,369.9374087980234559641895417,121,0,369.9374087980234559641895417,0,0,0,1.283770936170212765957446809,0,0,0,13625.729166666666,0,0,0,0,0,0,465.0208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,52738
98260,60.058714,tcp,-,EST,50,0,24341,0,405.2867332457368301292631740,97,0,405.2867332457368301292631740,0,0,0,1.225688040816326530612244898,0,0,0,14386.06,0,0,0,0,0,0,486.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4194
329652,94.861821,tcp,-,EST,37,0,9253,0,97.54187619906642947535236542,93,0,97.54187619906642947535236542,0,0,0,2.635050583333333333333333333,0,0,0,12806.972972972973,0,0,0,0,0,0,250.0810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4209
967526,123.370588,tcp,-,EST,65,0,31067,0,251.8185290646422143987836063,122,0,251.8185290646422143987836063,0,0,0,1.9276654375,0,0,0,11310.384615384615,0,0,0,0,0,0,477.95384615384614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,55036
997697,60.049869,tcp,-,EST,50,0,24822,0,413.3564387958947920435929677,121,0,413.3564387958947920435929677,0,0,0,1.225507530612244897959183673,0,0,0,14693.22,0,0,0,0,0,0,496.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,53122
752452,60.134838,tcp,-,EST,51,0,25448,0,423.1823157152265048090758971,121,0,423.1823157152265048090758971,0,0,0,1.20269676,0,0,0,14124.176470588236,0,0,0,0,0,0,498.98039215686276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,53170
843754,126.926194,tcp,-,EST,112,0,53702,0,423.0962759349736745434909992,90,0,423.0962759349736745434909992,0,0,0,1.143479225225225225225225225,0,0,0,10281.99107142857,0,0,0,0,0,0,479.48214285714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4288
820479,60.161562,tcp,-,EST,55,0,21840,0,363.0224893429462486362970430,91,0,363.0224893429462486362970430,0,0,0,1.114103,0,0,0,11765.672727272728,0,0,0,0,0,0,397.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,61093
949182,21.391429,tcp,-,EST,47,0,14584,0,681.7683848984562929386344409,123,0,681.7683848984562929386344409,0,0,0,0.4650310652173913043478260870,0,0,0,13332.27659574468,0,0,0,0,0,0,310.29787234042556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,53072
505241,109.468496,tcp,-,EST,49,0,24720,0,225.8183943625205191455265815,153,0,225.8183943625205191455265815,0,0,0,2.280593666666666666666666667,0,0,0,12468.244897959185,0,0,0,0,0,0,504.48979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,8253
135970,74.428230,tcp,-,EST,47,0,18086,0,242.9991953322012360095087576,151,0,242.9991953322012360095087576,0,0,0,1.618005,0,0,0,14377.212765957447,0,0,0,0,0,0,384.8085106382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,8377
587638,63.584603,tcp,-,EST,38,0,14879,0,234.0031909926370067923519158,156,0,234.0031909926370067923519158,0,0,0,1.718502783783783783783783784,0,0,0,14327.763157894737,0,0,0,0,0,0,391.55263157894734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,8436
581229,63.583310,tcp,-,EST,47,0,19558,0,307.5964431546580384066195988,153,0,307.5964431546580384066195988,0,0,0,1.382245869565217391304347826,0,0,0,12989.08510638298,0,0,0,0,0,0,416.1276595744681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,8435
888798,63.582507,tcp,-,EST,47,0,21064,0,331.2860878543213151378255658,154,0,331.2860878543213151378255658,0,0,0,1.382228413043478260869565217,0,0,0,12994.510638297872,0,0,0,0,0,0,448.17021276595744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,8438
633261,63.584417,tcp,-,EST,47,0,23221,0,365.1995425231310998731025559,151,0,365.1995425231310998731025559,0,0,0,1.382269934782608695652173913,0,0,0,14378.127659574468,0,0,0,0,0,0,494.06382978723406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,8437
401910,60.092863,tcp,-,EST,53,0,19936,0,331.7532066994378350720284371,122,0,331.7532066994378350720284371,0,0,0,1.155631980769230769230769231,0,0,0,12171.509433962265,0,0,0,0,0,0,376.1509433962264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,12308
873323,63.361965,tcp,-,EST,48,0,13883,0,219.1062098531824257659938419,122,0,219.1062098531824257659938419,0,0,0,1.348126914893617021276595745,0,0,0,13802.4375,0,0,0,0,0,0,289.2291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,2810
511628,124.378734,tcp,-,EST,72,0,25226,0,202.8160215877418401766334107,122,0,202.8160215877418401766334107,0,0,0,1.751813154929577464788732394,0,0,0,12058.569444444445,0,0,0,0,0,0,350.3611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,53603
865651,140.168870,tcp,-,EST,5573,0,4628520,0,33021.02670871214129071597709,122,0,33021.02670871214129071597709,0,0,0,0.02515593503230437903804737976,0,0,0,9243.125605598421,0,0,0,0,0,0,830.5257491476763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,1505
